Epoch 1, Loss: 1.4585835934768399
Epoch 2, Loss: 1.3998421340519949
Epoch 3, Loss: 1.3998271082143265
Epoch 4, Loss: 1.3998138523992436
Epoch 5, Loss: 1.3998021260568934
Epoch 6, Loss: 1.3997917249625145
Epoch 7, Loss: 1.399782475219122
Epoch 8, Loss: 1.3997742283480406
Epoch 9, Loss: 1.399766857232899
Epoch 10, Loss: 1.3997602527593296
Epoch 11, Loss: 1.3997543210235368
Epoch 12, Loss: 1.3997489810073487
Epoch 13, Loss: 1.3997441626368534
Epoch 14, Loss: 1.399739805157244
Epoch 15, Loss: 1.3997358557689958
Epoch 16, Loss: 1.3997322684805305
Epoch 17, Loss: 1.3997290031406449
Epoch 18, Loss: 1.3997260246205483
Epoch 19, Loss: 1.3997233021207052
Epoch 20, Loss: 1.3997208085820174
Epoch 21, Loss: 1.3997185201844506
Epoch 22, Loss: 1.399716415919089
Epoch 23, Loss: 1.399714477222012
Epoch 24, Loss: 1.399712687660324
Epoch 25, Loss: 1.3997110326622912
Epoch 26, Loss: 1.3997094992848578
Epoch 27, Loss: 1.3997080760129212
Epoch 28, Loss: 1.39970675258565
Epoch 29, Loss: 1.3997055198458732
Epoch 30, Loss: 1.3997043696092173
Epoch 31, Loss: 1.3997032945501595
Epoch 32, Loss: 1.3997022881026255
Epoch 33, Loss: 1.399701344373109
Epoch 34, Loss: 1.3997004580645929
Epoch 35, Loss: 1.3996996244098214
Epoch 36, Loss: 1.3996988391126668
Epoch 37, Loss: 1.3996980982965292
Epoch 38, Loss: 1.399697398458857
Epoch 39, Loss: 1.3996967364309993
Epoch 40, Loss: 1.39969610934272
Epoch 41, Loss: 1.3996955145907832
Epoch 42, Loss: 1.3996949498111135
Epoch 43, Loss: 1.3996944128540907
Epoch 44, Loss: 1.3996939017626002
Epoch 45, Loss: 1.3996934147525113
Epoch 46, Loss: 1.399692950195295
Epoch 47, Loss: 1.3996925066025305
Epoch 48, Loss: 1.3996920826120822
Epoch 49, Loss: 1.399691676975757
Epoch 50, Loss: 1.3996912885482664
Epoch 51, Loss: 1.3996909162773583
Epoch 52, Loss: 1.3996905591949726
Epoch 53, Loss: 1.3996902164093235
Epoch 54, Loss: 1.399689887097787
Epoch 55, Loss: 1.3996895705005252
Epoch 56, Loss: 1.3996892659147544
Epoch 57, Loss: 1.399688972689589
Epoch 58, Loss: 1.3996886902214074
Epoch 59, Loss: 1.3996884179496722
Epoch 60, Loss: 1.3996881553531684
Epoch 61, Loss: 1.3996879019466055
Epoch 62, Loss: 1.3996876572775538
Epoch 63, Loss: 1.3996874209236763
Epoch 64, Loss: 1.3996871924902208
Epoch 65, Loss: 1.3996869716077571
Epoch 66, Loss: 1.3996867579301222
Epoch 67, Loss: 1.3996865511325614
Epoch 68, Loss: 1.3996863509100372
Epoch 69, Loss: 1.3996861569757002
Epoch 70, Loss: 1.399685969059492
Epoch 71, Loss: 1.3996857869068777
Epoch 72, Loss: 1.399685610277692
Epoch 73, Loss: 1.3996854389450875
Epoch 74, Loss: 1.399685272694572
Epoch 75, Loss: 1.3996851113231328
Epoch 76, Loss: 1.3996849546384327
Epoch 77, Loss: 1.3996848024580795
Epoch 78, Loss: 1.3996846546089488
Epoch 79, Loss: 1.3996845109265688
Epoch 80, Loss: 1.3996843712545557
Epoch 81, Loss: 1.3996842354440884
Epoch 82, Loss: 1.3996841033534329
Epoch 83, Loss: 1.3996839748474987
Epoch 84, Loss: 1.3996838497974315
Epoch 85, Loss: 1.3996837280802379
Epoch 86, Loss: 1.3996836095784344
Epoch 87, Loss: 1.39968349417973
Epoch 88, Loss: 1.3996833817767245
Epoch 89, Loss: 1.3996832722666313
Epoch 90, Loss: 1.3996831655510222
Epoch 91, Loss: 1.399683061535588
Epoch 92, Loss: 1.3996829601299134
Epoch 93, Loss: 1.3996828612472725
Epoch 94, Loss: 1.3996827648044332
Epoch 95, Loss: 1.3996826707214762
Epoch 96, Loss: 1.3996825789216285
Epoch 97, Loss: 1.3996824893311004
Epoch 98, Loss: 1.399682401878941
Epoch 99, Loss: 1.3996823164968981
Epoch 100, Loss: 1.3996822331192866
