Epoch 1, Loss: 2.8342722900880806
Epoch 2, Loss: 2.7104148356048046
Epoch 3, Loss: 2.7104079513173627
Epoch 4, Loss: 2.710403686890576
Epoch 5, Loss: 2.7104000865640057
Epoch 6, Loss: 2.710397041325243
Epoch 7, Loss: 2.710394492169084
Epoch 8, Loss: 2.7103904313791154
Epoch 9, Loss: 2.710385011527053
Epoch 10, Loss: 2.710383795422446
Epoch 11, Loss: 2.7103821102034877
Epoch 12, Loss: 2.7103497437340502
Epoch 13, Loss: 2.7103491779363202
Epoch 14, Loss: 2.710348695146913
Epoch 15, Loss: 2.7103482828432695
Epoch 16, Loss: 2.710347927171441
Epoch 17, Loss: 2.710347352511998
Epoch 18, Loss: 2.7103468955187076
Epoch 19, Loss: 2.710346685182073
Epoch 20, Loss: 2.710346535783725
Epoch 21, Loss: 2.7103462620500833
Epoch 22, Loss: 2.7103066594127467
Epoch 23, Loss: 2.710306627029656
Epoch 24, Loss: 2.7102093087824284
Epoch 25, Loss: 2.7102085471353328
Epoch 26, Loss: 2.71020852808176
Epoch 27, Loss: 2.7102085112426924
Epoch 28, Loss: 2.7102084965001754
Epoch 29, Loss: 2.7102084835102334
Epoch 30, Loss: 2.710208472009368
Epoch 31, Loss: 2.7102083610277217
Epoch 32, Loss: 2.7102083016701277
Epoch 33, Loss: 2.710208304537839
Epoch 34, Loss: 2.7102083014504847
Epoch 35, Loss: 2.710208298862459
Epoch 36, Loss: 2.7102082966898173
Epoch 37, Loss: 2.71020829472546
Epoch 38, Loss: 2.710208275354488
Epoch 39, Loss: 2.7102082596246557
Epoch 40, Loss: 2.7102082596195136
Epoch 41, Loss: 2.7102082596195136
Epoch 42, Loss: 2.7102082596195136
Epoch 43, Loss: 2.7102082596195136
Epoch 44, Loss: 2.7102082596195136
Epoch 45, Loss: 2.7102082596195136
Epoch 46, Loss: 2.7102082596195136
Epoch 47, Loss: 2.7102082596195136
Epoch 48, Loss: 2.7102082596195136
Epoch 49, Loss: 2.7102082596195136
Epoch 50, Loss: 2.7102082596195136
Epoch 51, Loss: 2.7102082596195136
Epoch 52, Loss: 2.7102082596195136
Epoch 53, Loss: 2.7102082596195136
Epoch 54, Loss: 2.7102082596195136
Epoch 55, Loss: 2.7102082596195136
Epoch 56, Loss: 2.7102082596195136
Epoch 57, Loss: 2.7102082596195136
Epoch 58, Loss: 2.7102082596195136
Epoch 59, Loss: 2.7102082596195136
Epoch 60, Loss: 2.7102082596195136
Epoch 61, Loss: 2.7102082596195136
Epoch 62, Loss: 2.7102082596195136
Epoch 63, Loss: 2.7102082596195136
Epoch 64, Loss: 2.7102082596195136
Epoch 65, Loss: 2.7102082596195136
Epoch 66, Loss: 2.7102082596195136
Epoch 67, Loss: 2.7102082596195136
Epoch 68, Loss: 2.7102082596195136
Epoch 69, Loss: 2.7102082596195136
Epoch 70, Loss: 2.7102082596195136
Epoch 71, Loss: 2.7102082596195136
Epoch 72, Loss: 2.7102082596195136
Epoch 73, Loss: 2.7102082596195136
Epoch 74, Loss: 2.7102082596195136
Epoch 75, Loss: 2.7102082596195136
Epoch 76, Loss: 2.7102082596195136
Epoch 77, Loss: 2.7102082596195136
Epoch 78, Loss: 2.7102082596195136
Epoch 79, Loss: 2.7102082596195136
Epoch 80, Loss: 2.7102082596195136
Epoch 81, Loss: 2.7102082596195136
Epoch 82, Loss: 2.7102082596195136
Epoch 83, Loss: 2.7102082596195136
Epoch 84, Loss: 2.7102082596195136
Epoch 85, Loss: 2.7102082596195136
Epoch 86, Loss: 2.7102082596195136
Epoch 87, Loss: 2.7102082596195136
Epoch 88, Loss: 2.7102082596195136
Epoch 89, Loss: 2.7102082596195136
