Epoch 1, Loss: 1.7505188913710779
Epoch 2, Loss: 1.4105424200222594
Epoch 3, Loss: 1.4105429867898966
Epoch 4, Loss: 1.41054053177641
Epoch 5, Loss: 1.4105384714878573
Epoch 6, Loss: 1.4105370156948762
Epoch 7, Loss: 1.4105358453265344
Epoch 8, Loss: 1.4105346884232013
Epoch 9, Loss: 1.410533765951864
Epoch 10, Loss: 1.4105341363514599
Epoch 11, Loss: 1.4105368510579122
Epoch 12, Loss: 1.4105360393162316
Epoch 13, Loss: 1.4105351013507366
Epoch 14, Loss: 1.410534373470465
Epoch 15, Loss: 1.4105336487968827
Epoch 16, Loss: 1.4105327606939506
Epoch 17, Loss: 1.4105310922064447
Epoch 18, Loss: 1.4105334885062026
Epoch 19, Loss: 1.4105333116114367
Epoch 20, Loss: 1.4105266857907708
Epoch 21, Loss: 1.4105223851409305
Epoch 22, Loss: 1.4105181050803357
Epoch 23, Loss: 1.4105111085330435
Epoch 24, Loss: 1.4105019961236474
Epoch 25, Loss: 1.4104882288658052
Epoch 26, Loss: 1.4104665423945573
Epoch 27, Loss: 1.4104341801409168
Epoch 28, Loss: 1.4103874870836408
Epoch 29, Loss: 1.4103079201613014
Epoch 30, Loss: 1.4101789088703471
Epoch 31, Loss: 1.4099464403438846
Epoch 32, Loss: 1.4095447554730802
Epoch 33, Loss: 1.408778286220478
Epoch 34, Loss: 1.407318968716346
Epoch 35, Loss: 1.4046316062675646
Epoch 36, Loss: 1.3966958644314578
Epoch 37, Loss: 1.4057018577256393
Epoch 38, Loss: 1.44035924199165
Epoch 39, Loss: 1.4243277330680095
Epoch 40, Loss: 1.3755948984654514
Epoch 41, Loss: 1.4530800189811879
Epoch 42, Loss: 1.3893150559629588
Epoch 43, Loss: 1.3853484160250216
Epoch 44, Loss: 1.3309558405163713
Epoch 45, Loss: 1.3124156728393408
Epoch 46, Loss: 1.3416839779608538
Epoch 47, Loss: 1.3269345718780066
Epoch 48, Loss: 1.3081290435165167
Epoch 49, Loss: 1.302543943170137
Epoch 50, Loss: 1.2975550333982495
Epoch 51, Loss: 1.2835357260176798
Epoch 52, Loss: 1.2857705153166028
Epoch 53, Loss: 1.2757688524434148
Epoch 54, Loss: 1.2868251045375576
Epoch 55, Loss: 1.2703240723322908
Epoch 56, Loss: 1.2698858583260808
Epoch 57, Loss: 1.2753050144079783
Epoch 58, Loss: 1.2659322454081319
Epoch 59, Loss: 1.257173271928778
Epoch 60, Loss: 1.2523749682834655
Epoch 61, Loss: 1.249850250037845
Epoch 62, Loss: 1.224676429247749
Epoch 63, Loss: 1.259961047032393
Epoch 64, Loss: 1.2400988845166347
Epoch 65, Loss: 1.2163770509601117
Epoch 66, Loss: 1.2235423676003614
Epoch 67, Loss: 1.2119510581354596
Epoch 68, Loss: 1.2051070636993366
Epoch 69, Loss: 1.2129602704184932
Epoch 70, Loss: 1.217547635804102
Epoch 71, Loss: 1.2415117227770223
Epoch 72, Loss: 1.2037796936096632
Epoch 73, Loss: 1.2015906436616286
Epoch 74, Loss: 1.2028357591145828
Epoch 75, Loss: 1.2281514884603058
Epoch 76, Loss: 1.202935600740975
Epoch 77, Loss: 1.2213697905308827
Epoch 78, Loss: 1.2084520420643459
Epoch 79, Loss: 1.2065399533022956
Epoch 80, Loss: 1.2153125438845023
Epoch 81, Loss: 1.1712035342814644
Epoch 82, Loss: 1.208943282658849
Epoch 83, Loss: 1.2420574346906161
Epoch 84, Loss: 1.165419247082435
Epoch 85, Loss: 1.1806845352203206
Epoch 86, Loss: 1.2331844596980976
Epoch 87, Loss: 1.181288684931737
Epoch 88, Loss: 1.1946305530149635
Epoch 89, Loss: 1.1868892580505972
Epoch 90, Loss: 1.1877866823687717
Epoch 91, Loss: 1.2117201804278521
Epoch 92, Loss: 1.1713518314745077
Epoch 93, Loss: 1.1600406533115892
Epoch 94, Loss: 1.2096050812156403
Epoch 95, Loss: 1.1673233248009722
Epoch 96, Loss: 1.1774670038466062
Epoch 97, Loss: 1.1779098688390819
Epoch 98, Loss: 1.212600467489335
Epoch 99, Loss: 1.1580379681815551
Epoch 100, Loss: 1.1552847278778857
